CHP ID,Pregnancy,PNC Visit Rate,PNC Visit Missed - #,Total U1 Assessments,Total U1 Treatments,Total U5 Assessments,Total U5 Treatments,U5 Malaria,U5 Diarrhea,U5 Pneumonia,On Time Referral f/u Treatment U5,Missed Visits,%mRDT,All Malaria Assessments,All Malaria Treatments,Act 6pack Issue,mRDT Used,Sales,Community Events,Households Registered
29f41b26-9aa1-45b0-b941-3ba39f38ef2d,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,90,0,140
3c8f7c3e-c797-46c8-bfdc-784fee4f49eb,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,115,0,144
42f4fa2d-cdb2-48b1-80fc-63ca7828f960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
4eadcfb2-2c73-4b25-8acc-2be0d645fd73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3890,0,115
4fdc3a8d-1448-4460-9a6e-70ce469ea1cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
5d70f291-cd36-4bb8-a24d-483422c3a82b,0,0,0,0,0,4,3,2,1,0,0,0,1,3,2,2,3,0,0,89
5d86e465-d432-4989-8184-3c69c5827a5e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121
70082ad7-3054-447a-bf2e-178d9d170efd,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
750a6aec-3129-49f3-a6e2-38d891ff7fd7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,136
8c5ea4b7-a396-45c5-9178-513bdfb7c9ae,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,105
99e021fa-098b-4d54-a881-adecf3d99225,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,179
9a0269b9-ccca-448d-bf90-c654dec72ab4,0,0.5,1,0,0,2,2,1,1,0,0,0,1,1,0,0,1,0,0,126
b25414b4-018f-4a01-bd85-8ff8b393370a,0,0,0,2,2,13,8,2,3,3,0.571428571,3,0.333333333,2,2,2,2,0,0,117
d7c86ed1-45bc-4eaa-b982-ce07f84c0223,0,0,1,1,1,9,4,0,1,3,0,0,0.25,1,0,0,1,1115,1,118
e3975f48-732c-4054-b191-b637bf4113b7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
e4dd5c97-177d-4c74-9bfb-39e88ee7b07d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121
ee6287e8-fd2b-4eda-b90d-8ec95d53a064,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,5,120
fe5fc100-faf8-4fa3-a16f-dd1be852c2f6,0,1,0,2,0,3,2,1,0,1,1,0,1,3,0,0,3,0,0,111
2acebb21-4c60-43b6-8726-826f0d8ce36d,0,0,0,1,1,4,3,0,3,0,0,0,1,1,0,0,1,1205,1,179
4a88ec4a-2b5b-44a0-9079-1bbc8855b30e,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,2,3401.21,1,128
8367e286-b976-454d-8b91-fd2f63ec7c9a,1,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,114
89c22881-0f79-4d2c-98ab-79f6bfaa39d0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,151
8cc00df9-ac7e-4561-aa98-73ef9daa5c0d,0,0,0,0,0,1,2,0,1,1,0,0,1,1,0,0,1,0,1,119
91e7d920-e32a-469d-aa1d-7de8ea3d97a9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
a9e7aab6-fa96-4e88-a308-f4c23687efc6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,127
d00251f0-a503-4868-87b9-35bb3f709d66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
d1de2039-33b9-4e81-98a6-f232998a5ddd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121
e19c810e-106b-4e1c-98a6-8c6896d730fb,2,0,0,2,0,3,1,0,1,0,0,0,0,0,0,0,0,3309.31,0,140
02b9181c-e98d-4f2c-bfa6-31012b80307a,0,0,0,0,0,2,2,1,1,0,0,0,1,1,0,0,1,0,0,94
201c5ee6-f28e-4820-b0b1-796dd325dd1e,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,61
26819124-aa69-4259-8f1f-f3c408945d38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
325708c3-9de9-461d-9d51-82114cc2fad2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
443a7c9c-a4d3-4560-95a3-310e6a574734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
5a4f5208-efc4-4701-9815-b459308579f4,0,0,0,0,0,2,1,1,0,0,0,0,1,2,1,2,2,0,0,88
6d74ae0c-cb46-4cd2-8f35-574c674e42ce,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,85
870e38cf-f99b-4c4d-ac93-947e098f75c4,0,0,0,1,1,5,1,0,1,0,0,3,1,2,0,0,2,1713.1,0,88
afdd9fe5-e057-4b86-904d-c701236cc75d,0,0,0,0,0,2,2,1,0,1,0,0,1,1,1,1,1,0,0,72
bd1d3fa6-6a32-45f7-8baa-2de36fef1852,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,128.1,0,87
c528d67b-eb1e-448e-96ea-b42c6067ef59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.1,1,71
ca0025e2-1ad8-41e9-ad27-541072f5474b,0,0,0,0,0,7,2,0,1,1,1,0,1,2,0,0,2,281.21,2,111
cebadd0c-c18f-48d0-b23e-e8d7974a5923,0,0,0,3,6,6,14,6,6,2,0,6,1,6,4,8,6,925,1,107
de568a1b-18ba-4aba-bf60-2672a81ffd1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
e2d311ab-8bf0-4309-a6bc-5c1a65b6ee4d,1,1,0,1,0,5,2,0,0,2,0,1,0.333333333,1,0,0,1,869.04,0,84
e76fad51-29d7-4d3b-b4c8-4aa1b3272774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,70
ec07c087-2f82-4ae3-b0ad-3d3181bea49f,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,172.41,0,102
f3e27797-e6f2-42e7-9353-a4153783d1eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96
ff64da00-73cd-4554-aa4a-e32e41faba3f,1,1,0,1,0,4,2,0,0,2,1,0,1,2,0,0,2,190,1,101
0f3bbce1-8f2d-4ada-95ba-db26e3d8e9eb,0,0,0,0,0,4,1,1,0,0,1,0,0.333333333,1,0,0,1,0,0,104
17120c95-db94-408f-bb26-da5b2127bafc,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,111
1a22f662-6c54-4273-b098-076b02666604,0,0,0,0,0,6,6,4,0,2,0,0,1,4,1,2,4,0,0,113
1b4474c3-a159-4bc1-847f-b6dcc1de17f5,0,0,0,0,0,5,3,0,1,2,0,0,1,1,0,0,1,0,0,120
2b5c0b04-5ded-4366-a477-d7a9b1b817bf,1,0,0,2,0,4,1,0,0,1,0,0,0.5,1,0,0,1,166.21,0,64
34b830f9-b452-4e78-a248-c1c863965f6e,3,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,1,620,0,103
3c0c906a-4e9f-4feb-9b9d-ee91a84856be,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,38
411c16ca-92ab-466e-a107-368ff20d5884,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,55
416badfd-c913-4c22-bdc4-5659db914387,0,0,0,0,0,2,1,1,0,0,0,0,1,1,0,0,1,690,0,108
4a9938cb-9a0d-4407-b72f-770f52371b76,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,69
4ce95bb1-87d5-4876-bb6f-bda54cee2d7f,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103
53839a91-1275-4c79-9549-6ad2f5e5f8f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
59bc7b98-b160-4339-8b93-0a47efaa797c,0,0,0,1,0,4,2,0,0,2,1,0,0,0,0,0,0,980,1,86
7d45c63b-54c1-44df-b6d3-9d42fd78be18,0,0,0,3,0,8,0,0,0,0,0,1,1,1,0,0,1,0,0,121
81aca758-ffa9-4367-b8f6-2ea34f7ad3c6,0,0,0,3,1,4,1,0,1,0,1,0,1,1,0,0,1,0,0,115
8b33ef62-1ae5-42f5-9971-b9b20c38b4fc,1,0,0,1,1,3,2,0,1,1,0,0,1,2,0,0,2,0,0,105
999f2437-7cf3-4334-ab73-43ab2d98bee6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
99ae96f2-75e4-4311-a261-e2cdade64363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44
9aedc88a-73cd-4b2a-a169-042d1f0217ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
9ed21a3d-2950-4968-8d58-76a8623cc25a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
a9b6a707-ead3-4671-960a-7523d51d70c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
b0c895a7-2a9e-4d5e-b1ba-99387d516075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7000,0,112
bb06b8e8-f62d-4c60-b9c0-c8fa48a5805a,0,0,0,0,0,3,1,0,1,0,0,0,1,1,0,0,1,0,0,94
e066690a-ca32-4f76-8e55-b2f0f94af946,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42
e0e86c86-393d-4eee-b4a6-b987c27f3405,0,0,0,1,0,3,1,0,1,0,0,0,0.5,1,1,4,1,490,1,57
ee4e3651-7a53-4a41-9431-59fd0e0d066c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
f088e4b5-e4f5-40d0-bb33-5e2f0cbbdadd,0,0,0,1,0,5,3,0,2,1,0,0,1,1,0,0,1,730,0,222
0a4c9028-2d6c-4cbb-9b05-5a35ecce1e6f,0,0,1,3,0,6,0,0,0,0,1,0,1,3,0,0,3,0,3,112
134a5bf5-85c4-40a5-932e-c0fdf38df60a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
30b6730e-821e-4019-b0d4-14a4791d385c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110
3184142e-399f-43c5-bc77-2228a56a7999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116
4baafeb8-252f-4221-907d-4111b94e848e,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,91
72f0ed0e-016c-49eb-8388-6b57cff386dd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
7cf4edbb-e018-4352-8689-8ed0a8d0a4c1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,430,1,128
8b14b8dc-ea83-48c0-8cb5-a57fb1ce61be,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,92
8c51549f-fdca-4dd3-90fe-8927cc6e9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0,153
aa25b966-6784-4be3-a582-0e5395ff9b83,1,0,1,1,1,7,4,0,1,3,0,4,0,0,0,0,0,0,1,104
abea1794-6494-45c8-8095-bb8d374cf4c0,3,0,0,1,1,4,1,0,0,1,0,0,0,0,0,0,0,622.59,0,142
cbd8cee9-da00-4ad6-8831-fed2fcfb7fce,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,98
e1ea29a9-cf4c-49b6-97cd-ff4b17398b24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
